Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Bought together products (product.metafields.globo--filter--product_recommendation.bought_together_products),Complementary products (product.metafields.globo--filter--product_recommendation.complementary_products),Related products (product.metafields.globo--filter--product_recommendation.related_products),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Neckline (product.metafields.shopify.neckline),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
womens-white-boyfriend-t-shirt,,,,,,,,,s,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-white-boyfriend-t-shirt-119167-1674217172-5_6c648e14-2fd8-4df1-bc55-5919702fa3ae.webp?v=1763569836,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-white-boyfriend-t-shirt,,,,,,,,,m,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-white-boyfriend-t-shirt-119167-1674217166-4_72b5232c-8aed-4851-a30e-1b3b4138fc68.webp?v=1763569836,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-white-boyfriend-t-shirt,,,,,,,,,l,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-white-boyfriend-t-shirt-119167-1674217160-3_713f907a-343c-4b26-b911-083f488c9ca0.webp?v=1763569835,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-white-boyfriend-t-shirt,,,,,,,,,xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
womens-white-boyfriend-t-shirt,,,,,,,,,2xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
womens-black-boyfriend-t-shirt,LUMINIX's - Women's black Boyfriend T-shirt,"<p>Here’s a polished product description you can use:</p>
<hr>
<p><strong>Women’s Black Boyfriend T-Shirt</strong></p>
<p>Meet the effortlessly cool essential your wardrobe’s been waiting for. Our Women’s Black Boyfriend T-Shirt delivers that perfect blend of relaxed comfort and modern edge. Designed with a slightly oversized silhouette, it drapes casually while still flattering your natural shape. The ultra-soft cotton fabric feels breathable and smooth against the skin, making it ideal for everyday wear—whether you’re lounging at home, running errands, or dressing it up with layered jewelry.</p>
<p>Finished in a timeless black hue, this tee pairs seamlessly with anything from jeans and leggings to skirts and blazers. Throw it on and enjoy an easy, lived-in vibe without sacrificing style.</p>
<p><strong>Features:</strong></p>
<ul>
<li>
<p>Relaxed, boyfriend-inspired fit</p>
</li>
<li>
<p>Soft, breathable cotton fabric</p>
</li>
<li>
<p>Versatile crew neckline</p>
</li>
<li>
<p>High-quality stitching for long-lasting wear</p>
</li>
<li>
<p>Classic black shade that goes with everything</p>
</li>
</ul>
<p>Effortless. Minimal. Unapologetically comfortable. Your new go-to tee.</p>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Size,xs,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,249.00,399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-black-boyfriend-t-shirt-657361-1762265190-1_bd8bb8f4-b6b9-496b-9ea4-c2a06036e565.webp?v=1763569625,1,"",false,,,,,,,,adults,,hoodie-2,cotton,,crew,,xs; s; m; l; xl; 2xl,short,female,medium,,kg,,,active
womens-black-boyfriend-t-shirt,,,,,,,,,s,,,,,,,,,0.0,shopify,0,deny,manual,249.00,399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-black-boyfriend-t-shirt-103943-1754911997-2_d2040519-6f11-480d-8fc6-8ec650e2c7f3.webp?v=1763569625,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-black-boyfriend-t-shirt,,,,,,,,,m,,,,,,,,,0.0,shopify,0,deny,manual,249.00,399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-black-boyfriend-t-shirt-103943-1754912002-3_8756b22f-d9f2-4ffc-bebc-616145c58ef4.webp?v=1763569625,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-black-boyfriend-t-shirt,,,,,,,,,l,,,,,,,,,0.0,shopify,0,deny,manual,249.00,399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-black-boyfriend-t-shirt-103943-1754912006-4_5e7aa343-e9b0-42a1-a406-cb5e74a0e516.webp?v=1763569625,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-black-boyfriend-t-shirt,,,,,,,,,xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-black-boyfriend-t-shirt-103943-1754912011-5_c5bb45e4-a986-4e8c-adc1-4fef8ef05d0a.webp?v=1763569625,5,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-black-boyfriend-t-shirt,,,,,,,,,2xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-black-boyfriend-t-shirt-657361-1755859493-4_633c4353-bc85-4d90-98fe-e773a7cf7630.webp?v=1763569625,6,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-black-boyfriend-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-black-boyfriend-t-shirt-657361-1755859484-2_02a7d20a-2510-4f97-a91c-924e273a1327.webp?v=1763569625,7,"",,,,,,,,,,,,,,,,,,,,,,,,
womens-black-boyfriend-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-black-boyfriend-t-shirt-657361-1755859488-3_c75a5305-321f-43b3-905e-7a5b95cef6b3.webp?v=1763569625,8,"",,,,,,,,,,,,,,,,,,,,,,,,
womens-black-boyfriend-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-black-boyfriend-t-shirt-657361-1755859498-5_c72f62d7-0707-441e-a565-410f1f6a9d20.webp?v=1763569625,9,"",,,,,,,,,,,,,,,,,,,,,,,,
women-turquoise,LUMINIX's - Women - Turquoise,"<p>Engineered for alpine terrain and unpredictable weather, this women's mountain walking fleece delivers exceptional thermal regulation without bulk. The turquoise colorway pairs technical performance with versatile styling, making it equally suited for high-altitude treks or everyday layering. Advanced moisture-wicking properties keep you dry during sustained activity, while the brushed interior provides superior insulation. Designed with strategic seaming for unrestricted movement, this fleece transitions seamlessly from base layer to standalone piece depending on conditions.</p>",LUMINIX,Apparel & Accessories > Clothing > Activewear > Activewear Sweatshirts & Hoodies > Sweatshirts,"","",true,Size,xs,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,599.00,899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/shopping_2_62ffac2b-ad90-4134-aea4-dcf58b05d811.webp?v=1763537710,1,"",false,,,,,,breathable-design; quick-drying; moisture-wicking; temperature-regulation,universal; hiking,,,turquoise; blue,fleece,,mock,,xs; s; m; l; 2xl,long,female,,,kg,,,active
women-turquoise,,,,,,,,,s,,,,,,,,,0.0,shopify,0,deny,manual,599.00,899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/shopping_3_0b212c04-e2b4-4e24-b261-e3ae38ac0fdf.webp?v=1763537710,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
women-turquoise,,,,,,,,,m,,,,,,,,,0.0,shopify,0,deny,manual,599.00,899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/shopping_1_38031f62-2471-4ff9-86a3-7162dc50e02b.webp?v=1763537710,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
women-turquoise,,,,,,,,,l,,,,,,,,,0.0,shopify,0,deny,manual,599.00,899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/shopping_d325c0a1-cdbb-4a93-abcc-ec1fd49dd01e.webp?v=1763537710,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
women-turquoise,,,,,,,,,2xl,,,,,,,,,0.0,shopify,0,deny,manual,599.00,899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/shopping_4.webp?v=1763537710,5,"",,,,,,,,,,,,,,,,,,,,,kg,,,
women-blue-ribbed-pullover,LUMINIX's - Women Blue Ribbed Pullover,"<p>Elegant blue ribbed pullover engineered for refined comfort and contemporary style. The textured ribbed knit provides subtle visual interest while maintaining a sleek silhouette that flatters various body types. Designed as a versatile layering piece, it transitions seamlessly from casual weekends to smart-casual professional settings. The pullover construction offers effortless styling without compromises on quality. Premium fabric delivers warmth and durability, ensuring this wardrobe essential remains a go-to choice season after season.</p>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,0,deny,manual,499.00,799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/shopping_1.webp?v=1763537507,1,"",false,,,,,,,,adults,insulated,blue,,,v-neck,,m,,female,medium,,kg,,,active
women-blue-ribbed-pullover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0769/7665/2519/files/shopping_2.webp?v=1763537507,2,"",,,,,,,,,,,,,,,,,,,,,,,,
women-blue-ribbed-pullover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0769/7665/2519/files/shopping.webp?v=1763537507,3,"",,,,,,,,,,,,,,,,,,,,,,,,
women-blue-ribbed-pullover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0769/7665/2519/files/shopping_3.webp?v=1763537507,4,"",,,,,,,,,,,,,,,,,,,,,,,,
womens-boyfriend-t-shirt,LUMINIX's - Women's Boyfriend T-shirt,"<p>Effortlessly chic and undeniably comfortable, our Women's Boyfriend T-shirt delivers that coveted relaxed-fit aesthetic without compromising on quality. Crafted from premium fabric, this versatile staple features a generous cut that drapes beautifully while maintaining its shape wash after wash. The classic crew neckline and short sleeves make it perfect for layering or wearing solo. Whether styled with tailored trousers for an elevated casual look or paired with your favorite denim, this wardrobe essential transcends seasons and trends. A timeless piece that works as hard as you do.</p>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Color,hoodie-2,product.metafields.shopify.color-pattern,Size,xs,product.metafields.shopify.size,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/lilac-bloom-boyfriend-t-shirt-346178-1666332870-2.webp?v=1763535446,1,"",false,,,,,,,,adults,,hoodie-2; white; red; purple; bird-egg-green; navy-blazer; tendor-touch; ginger-root; mellow-mauve; caramel; fog-green; surf-the-web; skipper-blue; fired-brick; granite-green; paisley-purple; clear-sky; fiesta; white-swan; thistle; black-beauty; sky-way; mellow-rose; azure-blue,,,crew,,xs; s; m; l; 2xl,short,female,medium,,kg,,,active
womens-boyfriend-t-shirt,,,,,,,,,hoodie-2,,,s,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/lilac-bloom-boyfriend-t-shirt-346178-1666332876-3.webp?v=1763535446,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,hoodie-2,,,m,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/lilac-bloom-boyfriend-t-shirt-346178-1666332881-4.webp?v=1763535446,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,hoodie-2,,,l,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/lilac-bloom-boyfriend-t-shirt-346178-1666332886-5.webp?v=1763535447,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,hoodie-2,,,2xl,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-blue-boyfriend-t-shirt-616050-1720786470-2.webp?v=1763535446,5,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,white,,,xs,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-blue-boyfriend-t-shirt-616050-1720786475-3.webp?v=1763535446,6,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,white,,,s,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-blue-boyfriend-t-shirt-616050-1720786479-4.webp?v=1763535446,7,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,white,,,m,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-blue-boyfriend-t-shirt-616050-1720786484-5.webp?v=1763535446,8,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,white,,,l,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-mellow-mauve-plain-t-shirt-565964-1686301953-4.webp?v=1763535446,9,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,white,,,2xl,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-mellow-mauve-plain-t-shirt-565964-1686301947-3.webp?v=1763535446,10,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,red,,,xs,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-mellow-mauve-plain-t-shirt-565964-1686301958-5.webp?v=1763535446,11,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,red,,,s,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-azure-blue-boyfriend-t-shirt-659434-1752218879-2.webp?v=1763535446,12,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,red,,,m,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-azure-blue-boyfriend-t-shirt-659434-1752218888-4.webp?v=1763535446,13,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,red,,,l,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-azure-blue-boyfriend-t-shirt-659434-1752218893-5.webp?v=1763535446,14,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,red,,,2xl,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-baby-lavender-boyfriend-t-shirt-581050-1725969502-4.webp?v=1763535446,15,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,purple,,,xs,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-baby-lavender-boyfriend-t-shirt-581050-1725969506-5.webp?v=1763535446,16,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,purple,,,s,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-baby-lavender-boyfriend-t-shirt-581050-1725969511-6.webp?v=1763535446,17,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,purple,,,m,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-beige-boyfriend-t-shirt-657352-1745809653-2.webp?v=1763535446,18,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,purple,,,l,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-beige-boyfriend-t-shirt-657352-1745809657-3.webp?v=1763535446,19,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,purple,,,2xl,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-beige-boyfriend-t-shirt-657352-1745809661-4.webp?v=1763535446,20,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,bird-egg-green,,,xs,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-beige-boyfriend-t-shirt-657352-1745809665-5.webp?v=1763535446,21,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,bird-egg-green,,,s,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-beige-boyfriend-t-shirt-657352-1761658532-1.webp?v=1763535446,22,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,bird-egg-green,,,m,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-black-boyfriend-t-shirt-103943-1754911997-2.webp?v=1763535446,23,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,bird-egg-green,,,l,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-black-boyfriend-t-shirt-103943-1754912002-3.webp?v=1763535446,24,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,bird-egg-green,,,2xl,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-black-boyfriend-t-shirt-103943-1754912006-4.webp?v=1763535446,25,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,navy-blazer,,,xs,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-black-boyfriend-t-shirt-103943-1754912011-5.webp?v=1763535446,26,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,navy-blazer,,,s,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-black-boyfriend-t-shirt-657361-1755859484-2.webp?v=1763535446,27,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,navy-blazer,,,m,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-black-boyfriend-t-shirt-657361-1755859488-3.webp?v=1763535446,28,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,navy-blazer,,,l,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-black-boyfriend-t-shirt-657361-1755859493-4.webp?v=1763535446,29,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,navy-blazer,,,2xl,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-black-boyfriend-t-shirt-657361-1755859498-5.webp?v=1763535446,30,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,tendor-touch,,,xs,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-black-boyfriend-t-shirt-657361-1762265190-1.webp?v=1763535446,31,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,tendor-touch,,,s,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-blue-boyfriend-t-shirt-596709-1756961268-2.webp?v=1763535446,32,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,tendor-touch,,,m,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-blue-boyfriend-t-shirt-596709-1756961272-3.webp?v=1763535446,33,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,tendor-touch,,,l,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-blue-boyfriend-t-shirt-596709-1756961277-4.webp?v=1763535446,34,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,tendor-touch,,,2xl,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-blue-boyfriend-t-shirt-596709-1756961281-5.webp?v=1763535446,35,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,ginger-root,,,xs,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-blue-boyfriend-t-shirt-657362-1760504763-2.webp?v=1763535446,36,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,ginger-root,,,s,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-blue-boyfriend-t-shirt-657362-1760504767-3.webp?v=1763535446,37,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,ginger-root,,,m,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-blue-boyfriend-t-shirt-657362-1760504772-4.webp?v=1763535446,38,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,ginger-root,,,l,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-blue-boyfriend-t-shirt-657362-1760504776-5.webp?v=1763535446,39,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,ginger-root,,,2xl,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-blue-boyfriend-t-shirt-657362-1760619124-1.webp?v=1763535446,40,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,mellow-mauve,,,xs,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-boyfriend-t-shirts-2-581051-1684862675-3.webp?v=1763535446,41,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,mellow-mauve,,,s,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-boyfriend-t-shirts-2-581051-1684862681-4.webp?v=1763535446,42,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,mellow-mauve,,,m,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-boyfriend-t-shirts-2-581051-1684862686-5.webp?v=1763535446,43,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,mellow-mauve,,,l,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-boyfriend-t-shirts-2-581051-1684862691-6.webp?v=1763535446,44,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,mellow-mauve,,,2xl,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-boyfriend-t-shirts-3-581053-1684862838-2.webp?v=1763535446,45,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-boyfriend-t-shirt,,,,,,,,,caramel,,,xs,,,,,,0.0,shopify,0,deny,manual,249.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-boyfriend-t-shirts-3-581053-1684862843-3.webp?v=1763535446,46,"",,,,,,,,,,,,,,,,,,,,,kg,,,
